,Adjusted CAGR,Adj Std Dev,Adj Max DD,Adj SSR,Unadjusted CAGR,Unadj Std Dev,Unadj Max DD,Unadj SSR
222,0.1087,0.1182122105288718,1300.1131057315997,0.9195327581954948,0.0932,0.1275281066581525,2046.9866455548463,0.7308192871539193
223,0.1069,0.1180525014143348,1300.1131057315997,0.9055293087336429,0.0914,0.12737350907979264,2046.9866455548463,0.7175746406008396
224,0.1088,0.11788717501998501,1300.1131057315997,0.9229163391315086,0.0933,0.1272126311278456,2046.9866455548463,0.733417736688708
225,0.1116,0.1177139241895093,1300.1131057315997,0.9480611641179645,0.096,0.12704329128858605,2046.9866455548463,0.7556479293497722
226,0.1134,0.11753601684695901,1300.1131057315997,0.9648106430870086,0.0978,0.12686865646082804,2046.9866455548463,0.7708759809417287
227,0.115,0.11735424185973,1300.1131057315997,0.9799390135164953,0.0994,0.12668956806094736,2046.9866455548463,0.7845949869541035
228,0.1065,0.11719715225459382,1300.1131057315997,0.9087251520296687,0.0918,0.12653384901038595,2046.9866455548463,0.7254975701597841
229,0.1091,0.11703263318115817,1300.1131057315997,0.9322186217165684,0.0944,0.12637006638679563,2046.9866455548463,0.74701234793261
230,0.1096,0.11686700823517752,1300.1131057315997,0.9378181375144494,0.0949,0.12620490329261305,2046.9866455548463,0.7519517667231129
231,0.11,0.11670060671975467,1300.1131057315997,0.9425829315879605,0.0953,0.12603871238107736,2046.9866455548463,0.7561168961474389
232,0.1113,0.11653099517946051,1300.1131057315997,0.9551106967600795,0.0966,0.12586891380464507,2046.9866455548463,0.7674651117584768
233,0.1125,0.1163585917102099,1300.1131057315997,0.9668387898693404,0.0978,0.12569594871181525,2046.9866455548463,0.7780680364187977
234,0.1117,0.11618879659836036,1300.1131057315997,0.9613663560534398,0.097,0.125525566277786,2046.9866455548463,0.7727509452962006
235,0.114,0.11601345618994569,1300.1131057315997,0.982644632303264,0.0992,0.1253493605524307,2046.9866455548463,0.7913881615575291
236,0.1132,0.1158407107534183,1300.1131057315997,0.9772039489723143,0.0984,0.12517573642398003,2046.9866455548463,0.7860948360368457
237,0.1145,0.11566519163324629,1300.1131057315997,0.9899261686528744,0.0998,0.12499869302128916,2046.9866455548463,0.7984083480217073
238,0.1161,0.11548630728060849,1300.1131057315997,1.0053139868599343,0.1013,0.12481812849020492,2046.9866455548463,0.8115808274432628
239,0.116,0.1153082905130427,1300.1131057315997,1.0059987836423527,0.1012,0.12463831381952853,2046.9866455548463,0.8119493669220662
240,0.1082,0.11515074348354955,1300.1131057315997,0.9396378757681011,0.0942,0.12447785170003162,2046.9866455548463,0.7567611323097415
241,0.1112,0.11498568357573048,1300.1131057315997,0.9670769137686849,0.0972,0.12430937427467496,2046.9866455548463,0.7819201131623921
242,0.1104,0.11482312171283067,1300.1131057315997,0.961478823717293,0.0964,0.12414339086395396,2046.9866455548463,0.7765214026225743
243,0.1109,0.1146597150618338,1300.1131057315997,0.9672097993632179,0.0969,0.12397639133740795,2046.9866455548463,0.781600423715204
244,0.1116,0.11449500474771805,1300.1131057315997,0.9747150126409707,0.0976,0.1238078946723019,2046.9866455548463,0.7883180653247545
245,0.1105,0.11433351076605161,1300.1131057315997,0.9664708033509466,0.0965,0.12364265564179894,2046.9866455548463,0.7804749865577699
246,0.1117,0.11416948840615941,1300.1131057315997,0.9783699792244476,0.0977,0.12347463788177868,2046.9866455548463,0.7912556106748276
247,0.1082,0.11401468994107053,1300.1131057315997,0.9490005196341288,0.0942,0.1233161780192258,2046.9866455548463,0.7638900387045211
248,0.1082,0.11386025220937793,1300.1131057315997,0.9502877246489032,0.0928,0.1231617387802633,2046.9866455548463,0.7534807556230378
249,0.1082,0.11370617878377175,1300.1131057315997,0.9515753774978006,0.0973,0.1229957593823741,2046.9866455548463,0.7910841844352527
250,0.1084,0.11355197208288033,1300.1131057315997,0.954628951057583,0.0975,0.12282966530561763,2046.9866455548463,0.7937821841116816
251,0.1074,0.11340064539672905,1300.1131057315997,0.9470845569199721,0.0966,0.12266622780908093,2046.9866455548463,0.7875028174042272
252,0.1021,0.11326344353660812,1300.1131057315997,0.9014382470810189,0.0891,0.12252290873380371,2046.9866455548463,0.7272109430047964
253,0.1021,0.11312639809487836,1300.1131057315997,0.9025302822279324,0.0891,0.12237968670429884,2046.9866455548463,0.7280620044018317
254,0.1055,0.11298068584621683,1300.1131057315997,0.9337879232172556,0.0925,0.12222751360669402,2046.9866455548463,0.7567854181968245
255,0.1057,0.11283476309288552,1300.1131057315997,0.93676804118415,0.0927,0.1220750639481341,2046.9866455548463,0.7593688424311238
256,0.1066,0.11268691441702407,1300.1131057315997,0.9459838398405512,0.0935,0.12192082720790251,2046.9866455548463,0.7668911222244368
257,0.1068,0.11253891517782207,1300.1131057315997,0.9490050604383912,0.0937,0.1217663739180736,2046.9866455548463,0.7695063668648201
258,0.1087,0.11238673000434882,1300.1131057315997,0.9671960381425266,0.0956,0.12160753686734205,2046.9866455548463,0.7861354852067033
259,0.1087,0.11223495589332405,1300.1131057315997,0.9685039668329009,0.0957,0.12144882451658168,2046.9866455548463,0.7879862187297981
260,0.1087,0.11208359445378029,1300.1131057315997,0.969811867024165,0.0957,0.12129048464213261,2046.9866455548463,0.7890149032082995
261,0.1078,0.1119347359159717,1300.1131057315997,0.9630611902361069,0.0947,0.1211349171161601,2046.9866455548463,0.7817729376013787
262,0.1097,0.111781918899385,1300.1131057315997,0.9813751730164971,0.0966,0.12097520002807466,2046.9866455548463,0.7985107689640694
263,0.1108,0.11162710754178766,1300.1131057315997,0.992590441873825,0.0977,0.12081336036789159,2046.9866455548463,0.8086853945829455
264,0.1064,0.1114827344986009,1300.1131057315997,0.9544078774039697,0.0939,0.12066082057151996,2046.9866455548463,0.7782144987514164
265,0.1083,0.11133435537157509,1300.1131057315997,0.9727455612290742,0.0958,0.12050415275341171,2046.9866455548463,0.7949933492834562
266,0.1084,0.11118616037838584,1300.1131057315997,0.9749414822051229,0.0959,0.1203476457603114,2046.9866455548463,0.7968581304116061
267,0.1089,0.11103726916875552,1300.1131057315997,0.9807517855513244,0.0964,0.12019039778607729,2046.9866455548463,0.8020607450819741
268,0.1096,0.11088727829082166,1300.1131057315997,0.988391109325945,0.0971,0.12003199468345803,2046.9866455548463,0.8089509822449168
269,0.1099,0.11073709013760884,1300.1131057315997,0.9924407428751413,0.0974,0.11987336297022103,2046.9866455548463,0.8125241303540982
270,0.1109,0.11058524424330164,1300.1131057315997,1.0028462726546576,0.0984,0.1197130012925046,2046.9866455548463,0.821965859494001
271,0.1111,0.11043346552692396,1300.1131057315997,1.0060356203610539,0.0986,0.11955268359549968,2046.9866455548463,0.8247410014952737
272,0.1121,0.1102801287919363,1300.1131057315997,1.0165022586389723,0.0996,0.11939073603700952,2046.9866455548463,0.8342355806326995
273,0.1133,0.1101249108626773,1300.1131057315997,1.0288317067632586,0.1007,0.11922702599122274,2046.9866455548463,0.8446071615290759
274,0.1148,0.10996733032854474,1300.1131057315997,1.0439464126028786,0.1022,0.11906083851758616,2046.9866455548463,0.8583846819196079
275,0.1154,0.10980919283767926,1300.1131057315997,1.0509138353342158,0.1028,0.11889404352717863,2046.9866455548463,0.8646354093971108
276,0.1128,0.10965661175037177,1300.1131057315997,1.0286657429903452,0.1008,0.11873177265305032,2046.9866455548463,0.8489724169666927
277,0.111,0.10950810943774322,1300.1131057315997,1.0136235624002343,0.099,0.11857366769657231,2046.9866455548463,0.8349239921745447
278,0.1096,0.1093629104908945,1300.1131057315997,1.002167915137237,0.0977,0.11841872074738119,2046.9866455548463,0.8250384684396332
279,0.1099,0.10921754851871786,1300.1131057315997,1.0062485515426596,0.0979,0.11826381456816028,2046.9866455548463,0.827810267726281
280,0.111,0.10907045173389522,1300.1131057315997,1.0176908432616782,0.0991,0.11810693590482998,2046.9866455548463,0.8390701125279747
281,0.1113,0.10892324669157356,1300.1131057315997,1.0218204412796879,0.0993,0.11795014649637263,2046.9866455548463,0.8418811078208692
282,0.1131,0.10877309765535352,1300.1131057315997,1.0397791589824557,0.1011,0.11779034288920058,2046.9866455548463,0.8583046582613284
283,0.1146,0.1086207164953306,1300.1131057315997,1.0550473583455549,0.1026,0.11762824560990796,2046.9866455548463,0.8722394818354571
284,0.1149,0.10846835096573579,1300.1131057315997,1.059295167456689,0.1029,0.11746616033135132,2046.9866455548463,0.8759969655068085
285,0.1114,0.10832298062924077,1300.1131057315997,1.0284059703018236,0.0994,0.11731124012516572,2046.9866455548463,0.8473186362529691
286,0.1123,0.10817640586774535,1300.1131057315997,1.0381191637786162,0.1003,0.11715508805963759,2046.9866455548463,0.8561301234218907
287,0.1079,0.10803877430881091,1649.2552773922926,0.9987155138541811,0.0959,0.11700805165137847,2046.9866455548463,0.8196017166898122
288,0.1031,0.10791143387436973,1649.2552773922926,0.9554131225800299,0.0953,0.1168626339600614,2046.9866455548463,0.8154873527201981
289,0.1046,0.1077812168553874,1649.2552773922926,0.9704844967592479,0.0967,0.11671481260754515,2046.9866455548463,0.8285152316112164
290,0.1054,0.10764967569667758,1649.2552773922926,0.9791018813376043,0.0975,0.11656585560496108,2046.9866455548463,0.8364370466290334
291,0.1073,0.10751468091801804,1649.2552773922926,0.9980032408952436,0.0994,0.11641373510158538,2046.9866455548463,0.8538511363221978
292,0.1042,0.10738628295742575,1649.2552773922926,0.9703287713320985,0.0964,0.1162678128220532,2046.9866455548463,0.829120266909461
293,0.1073,0.10725202012563327,1649.2552773922926,1.0004473563697032,0.0994,0.11611662901543765,2046.9866455548463,0.8560358739555282
294,0.108,0.10711679863931481,1649.2552773922926,1.008245218041468,0.1001,0.11596465032307056,2046.9866455548463,0.8631940830341608
295,0.1073,0.10698331148802233,1649.2552773922926,1.002960167409037,0.0994,0.11581443926303221,2046.9866455548463,0.8582694924097286
296,0.1081,0.10684869239706762,1649.2552773922926,1.011711024017798,0.1002,0.1156632661859357,2046.9866455548463,0.8663078893079367
297,0.1092,0.1067124363523815,1649.2552773922926,1.023310906700735,0.1012,0.11551082306061983,2046.9866455548463,0.8761083794450193
298,0.1108,0.10657372722471452,1649.2552773922926,1.0396558597070948,0.1029,0.11535597832086204,2046.9866455548463,0.8920213889026557
299,0.1121,0.10643321057816486,1649.2552773922926,1.0532426804664832,0.1042,0.1151995202742778,2046.9866455548463,0.9045176555589024
300,0.1074,0.10630156761019131,1649.2552773922926,1.010333172073592,0.0998,0.11505110116269449,2046.9866455548463,0.8674406328269053
301,0.1037,0.10617738172758914,1649.2552773922926,0.9766675191337345,0.0962,0.1149096730434596,2046.9866455548463,0.8371793031176454
302,0.0979,0.10606541433261583,2489.577590288618,0.9230152978330005,0.0904,0.11477989438483853,2096.1921570047143,0.7875943821389426
303,0.0979,0.10595361264778459,2489.577590288618,0.9239892586338067,0.0956,0.11464032721924372,2096.1921570047143,0.8339124836687698
304,0.0999,0.10583779645387648,2489.577590288618,0.9438972025795705,0.0976,0.1144975175998915,2096.1921570047143,0.8524202274940194
305,0.1007,0.10572057136963377,2489.577590288618,0.9525109323134453,0.0984,0.11435372887607886,2096.1921570047143,0.8604878998448108
306,0.1032,0.10559865989562285,2489.577590288618,0.9772851293946934,0.1009,0.11420611930660647,2096.1921570047143,0.88349031218823
307,0.1062,0.10547143055874908,2489.577590288618,1.0069077421003132,0.1039,0.11405415253053906,2096.1921570047143,0.9109707774311839
308,0.1045,0.1053476886014852,2489.577590288618,0.9919534200252661,0.1022,0.11390543330488118,2096.1921570047143,0.8972355140114324
309,0.1034,0.10522633258722824,2489.577590288618,0.9826437685099946,0.1011,0.11375901200052162,2096.1921570047143,0.8887207986610891
310,0.108,0.10509695854807696,2489.577590288618,1.0276225067978064,0.1057,0.11360589902639791,2096.1921570047143,0.9304094321320334
311,0.1096,0.10496525635511278,2489.577590288618,1.0441550262041681,0.1073,0.11345101325056925,2096.1921570047143,0.945782650376299
312,0.1047,0.10484251952702783,2489.577590288618,0.9986406323725262,0.1025,0.11330392546022165,2096.1921570047143,0.9046465034963448
