,date,adjClose,1 Month Change,5 Month Change,Unadjusted Equity,In Market?,Adjusted Equity,Adjusted CAGR,Unadjusted CAGR,Max Unadjusted,Max Adjusted,DD Unadjusted,DD Unadjusted Percentage,DD Adjusted,Sharpe Ratio,DD Adjusted Percentage
271,2017-08-31,231.5584,0.0029,0.055,7910.7034,True,10147.518,0.1111,0.0986,7910.7034,10147.518,1.8154309145756997e-05,2.2949045398108337e-09,4.308385177864693e-05,,4.245752683429281e-09
272,2017-09-29,236.2222,0.0201,0.0656,8070.0324,True,10351.8985,0.1121,0.0996,8070.0324,10351.8985,2.7823847631225362e-05,3.4477987512448353e-09,7.953933163662441e-06,,7.683550185178537e-10
273,2017-10-31,241.7886,0.0236,0.0756,8260.1951,True,10595.8313,0.1133,0.1007,8260.1951,10595.8313,-3.79400316887768e-05,-4.593115686671468e-09,1.074302417691797e-06,,1.0138915836568642e-10
274,2017-11-30,249.1791,0.0306,0.1014,8512.6748,True,10919.7015,0.1148,0.1022,8512.6748,10919.7015,4.3999063564115204e-05,5.168653166935873e-09,-4.590120806824416e-05,,-4.203522236230007e-09
275,2017-12-29,252.1908,0.0121,0.0923,8615.5653,True,11051.6852,0.1154,0.1028,8615.5653,11051.6852,3.503964398987591e-05,4.067016239767333e-09,3.180067506036721e-05,,2.877450315031341e-09
276,2018-01-31,266.4041,0.0564,0.1505,9101.1311,True,11674.5486,0.1128,0.1008,9101.1311,11674.5486,-1.0663537977961823e-05,-1.1716717252827863e-09,-3.5668714190251194e-05,,-3.0552542468538093e-09
277,2018-02-28,256.7175,-0.0364,0.0868,8770.2102,True,11250.0572,0.111,0.099,9101.1311,11674.5486,330.92086157300764,0.036360410364048884,424.4913567206222,,0.03636040854895428
278,2018-03-30,249.6795,-0.0274,0.0326,8529.7706,True,10941.6314,0.1096,0.0977,9101.1311,11674.5486,571.3605157821057,0.06277906663514667,732.9172438851929,,0.06277906486981372
279,2018-04-30,250.9699,0.0052,0.0072,8573.8538,True,10998.1794,0.1099,0.0979,9101.1311,11674.5486,527.2773389080903,0.05793536354048238,676.3691965960516,,0.05793536176602593
280,2018-05-31,257.0707,0.0243,0.0193,8782.2764,True,11265.5352,0.111,0.0991,9101.1311,11674.5486,318.85467177298233,0.03503462023231182,409.01335536510123,,0.0350346184147198
281,2018-06-29,258.5502,0.0058,-0.0295,8832.8199,True,11330.3703,0.1113,0.0993,9101.1311,11674.5486,268.3111588987558,0.029481078335280304,344.1782604639484,,0.02948107650722773
282,2018-07-31,268.1286,0.037,0.0444,9160.0458,True,11750.122,0.1131,0.1011,9160.0458,11750.122,-3.4672226320253685e-05,-3.785158620086123e-09,3.147482857457362e-05,,2.678681002169477e-09
283,2018-08-31,276.6872,0.0319,0.1082,9452.4328,True,12125.1836,0.1146,0.1026,9452.4328,12125.1836,4.749058098241221e-05,5.024164888261592e-09,-2.308414150320459e-05,,-1.9038178937929313e-09
284,2018-09-28,278.333,0.0059,0.109,9508.6585,True,12197.3077,0.1149,0.1029,9508.6585,12197.3077,-4.1878305637510493e-05,-4.404228592025941e-09,-3.5511093301465735e-06,,-2.9113878386019346e-10
285,2018-10-31,259.099,-0.0691,0.0079,8851.5694,True,11354.4214,0.1114,0.0994,9508.6585,12197.3077,657.089082041457,0.06910428869029811,842.8863192469507,,0.06910429251915574
286,2018-11-30,263.9051,0.0185,0.0207,9015.7599,True,11565.0381,0.1123,0.1003,9508.6585,12197.3077,492.89856924531705,0.05183681475628945,632.2696273384026,,0.05183681865616973
287,2018-12-31,240.6983,-0.0879,-0.1023,8222.9481,True,10548.0524,0.1079,0.0959,9508.6585,12197.3077,1285.7103538932697,0.1352146944696005,1649.2552773922926,,0.13521469802654013
288,2019-01-31,259.97,0.0801,-0.0604,8881.3236,False,10548.0524,0.1031,0.0953,9508.6585,12197.3077,627.3349041352176,0.06597512195176823,1649.2552773922926,,0.13521469802654013
289,2019-02-28,268.3971,0.0324,-0.0357,9169.2189,True,10889.9761,0.1046,0.0967,9508.6585,12197.3077,339.43959252416244,0.03569794756265171,1307.3315983012253,,0.10718198068424767
290,2019-03-29,273.2495,0.0181,0.0546,9334.9883,True,11086.8549,0.1054,0.0975,9508.6585,12197.3077,173.6701761425411,0.018264424591811886,1110.4527800502437,,0.09104081059218042
291,2019-04-30,284.4124,0.0409,0.0777,9716.3455,True,11539.7801,0.1073,0.0994,9716.3455,12197.3077,3.490337803668808e-05,3.5922331124071375e-09,657.5275967589314,,0.053907600999434604
292,2019-05-31,266.2751,-0.0638,0.1063,9096.7227,True,10803.8748,0.1042,0.0964,9716.3455,12197.3077,619.6227730538776,0.06377117539242276,1393.4328989026708,,0.11424102213168491
293,2019-06-28,284.8058,0.0696,0.0955,9729.7865,True,11555.7436,0.1073,0.0994,9729.7865,12197.3077,-6.996679076110013e-06,-7.190989315243466e-10,641.5641186752946,,0.052598830369368695
294,2019-07-31,289.1119,0.0151,0.0772,9876.8956,True,11730.4601,0.108,0.1001,9876.8956,12197.3077,3.4211145248264074e-05,3.4637548713448056e-09,466.8475860288727,,0.03827464203669083
295,2019-08-30,284.2712,-0.0167,0.0403,9711.5224,True,11534.0519,0.1073,0.0994,9876.8956,12197.3077,165.3731973653994,0.01674343883572075,663.2557875108814,,0.05437722846910564
296,2019-09-30,289.8085,0.0195,0.019,9900.6925,True,11758.723,0.1081,0.1002,9900.6925,12197.3077,-1.909493948915042e-05,-1.928646858707148e-09,438.5847366617145,,0.03595750369253327
297,2019-10-31,296.2146,0.0221,0.1124,10119.544,True,12018.6455,0.1092,0.1012,10119.544,12197.3077,3.727870716829784e-05,3.6838327071158387e-09,178.66216147157138,,0.014647671917924264
298,2019-11-29,306.937,0.0362,0.0777,10485.8532,True,12453.6989,0.1108,0.1029,10485.8532,12453.6989,-3.879258474626113e-05,-3.6995162917464007e-09,2.677644806681201e-05,,2.1500799306149926e-09
299,2019-12-31,315.8485,0.029,0.0925,10790.2947,True,12815.2738,0.1121,0.1042,10790.2947,12815.2738,3.889461549988482e-05,3.6045925140380845e-09,-1.7262731489608996e-05,,-1.3470435169016049e-09
300,2020-01-31,315.7209,-0.0004,0.1106,10785.9364,True,12810.0977,0.1074,0.0998,10790.2947,12815.2738,4.358263919441015,0.00040390592107192536,5.17610153703572,,0.00040390097143579715
301,2020-02-28,290.7266,-0.0792,0.0032,9932.0596,True,11795.9766,0.1037,0.0962,10790.2947,12815.2738,858.2351203736453,0.07953769051123741,1019.2972229117859,,0.07953768595344297
302,2020-03-31,254.4897,-0.1246,-0.1409,8694.1025,True,10325.6962,0.0979,0.0904,10790.2947,12815.2738,2096.1921570047143,0.1942664417687048,2489.577590288618,,0.19426643777900537
303,2020-04-30,286.8057,0.127,-0.0656,9798.1102,False,10325.6962,0.0979,0.0956,10790.2947,12815.2738,992.184489760044,0.09195156548968435,2489.577590288618,,0.19426643777900537
304,2020-05-29,300.4707,0.0476,-0.0487,10264.9439,True,10817.6669,0.0999,0.0976,10790.2947,12815.2738,525.3508168412991,0.04868734649492929,1997.6069363981405,,0.15587703919350832
305,2020-06-30,305.8073,0.0178,-0.0314,10447.2587,True,11009.7986,0.1007,0.0984,10790.2947,12815.2738,343.0359912175245,0.03179116055259589,1805.4752432936712,,0.14088464058361913
306,2020-07-31,323.817,0.0589,0.1138,11062.5208,True,11658.1899,0.1032,0.1009,11062.5208,12815.2738,9.609066182747483e-07,8.686145189211742e-11,1157.083941601395,,0.09028944364820321
307,2020-08-31,346.4183,0.0698,0.3612,11834.6476,True,12471.8924,0.1062,0.1039,11834.6476,12815.2738,-1.8252310837851837e-05,-1.5422775104728794e-09,343.38142147316285,,0.0267947003577218
308,2020-09-30,333.4629,-0.0374,0.1627,11392.0518,True,12005.4647,0.1045,0.1022,11834.6476,12815.2738,442.5957736759083,0.03739830611229254,809.8090889606356,,0.06319093150866863
309,2020-10-30,325.1484,-0.0249,0.0821,11108.0074,True,11706.1257,0.1034,0.1011,11834.6476,12815.2738,726.6401845261171,0.061399393466191346,1109.148066944419,,0.0865489168826357
310,2020-11-30,360.5171,0.1088,0.1789,12316.3017,True,12979.4815,0.108,0.1057,12316.3017,12979.4815,-2.3668811991228722e-05,-1.9217466872566723e-09,1.8679298591450788e-05,,1.4391405844255635e-09
311,2020-12-31,373.88,0.0371,0.1546,12772.8177,True,13460.5789,0.1096,0.1073,12772.8177,13460.5789,-2.5569108402123675e-05,-2.0018377309278967e-09,-2.0833358576055616e-06,,-1.5477312477292945e-10
312,2021-01-29,370.07,-0.0102,0.0683,12642.6572,True,13323.4097,0.1047,0.1025,12772.8177,13460.5789,130.1605487713714,0.010190433452390964,137.16915812030493,,0.010190435280633058
