,date,Adjusted Close,1 Month Change,Monthly Change Std,Adjusted Equity,Adjusted CAGR,Max Equity,Dropdown,DD Percentage
265,2017-02-28,219.2188,0.0393,,9606.7604,,9606.7604,-7.752987585263327e-06,-8.070345530074142e-10
266,2017-03-31,219.4946,0.0013,,9618.8465,,9618.8465,-3.201544677722268e-05,-3.3284081180859553e-09
267,2017-04-28,221.6733,0.0099,,9714.3249,,9714.3249,-4.593017365550622e-06,-4.728087039327481e-10
268,2017-05-31,224.8018,0.0141,,9851.4222,,9851.4222,-3.072301660722587e-05,-3.1186376934719e-09
269,2017-06-30,226.2347,0.0064,,9914.2182,,9914.2182,-4.0838604036252946e-05,-4.1191956049800225e-09
270,2017-07-31,230.8848,0.0206,,10117.9967,,10117.9967,-1.1900418030563742e-05,-1.1761634623347666e-09
271,2017-08-31,231.5584,0.0029,,10147.518,,10147.518,4.308385177864693e-05,4.245752683429281e-09
272,2017-09-29,236.2222,0.0201,,10351.8985,,10351.8985,7.953933163662441e-06,7.683550185178537e-10
273,2017-10-31,241.7886,0.0236,,10595.8313,,10595.8313,1.074302417691797e-06,1.0138915836568642e-10
274,2017-11-30,249.1791,0.0306,,10919.7015,,10919.7015,-4.590120806824416e-05,-4.203522236230007e-09
275,2017-12-29,252.1908,0.0121,,11051.6852,,11051.6852,3.180067506036721e-05,2.877450315031341e-09
276,2018-01-31,266.4041,0.0564,,11674.5486,,11674.5486,-3.5668714190251194e-05,-3.0552542468538093e-09
277,2018-02-28,256.7175,-0.0364,,11250.0572,,11674.5486,424.4913567206222,0.03636040854895428
278,2018-03-30,249.6795,-0.0274,,10941.6314,,11674.5486,732.9172438851929,0.06277906486981372
279,2018-04-30,250.9699,0.0052,,10998.1794,,11674.5486,676.3691965960516,0.05793536176602593
280,2018-05-31,257.0707,0.0243,,11265.5352,,11674.5486,409.01335536510123,0.0350346184147198
281,2018-06-29,258.5502,0.0058,,11330.3703,,11674.5486,344.1782604639484,0.02948107650722773
282,2018-07-31,268.1286,0.037,,11750.122,,11750.122,3.147482857457362e-05,2.678681002169477e-09
283,2018-08-31,276.6872,0.0319,,12125.1836,,12125.1836,-2.308414150320459e-05,-1.9038178937929313e-09
284,2018-09-28,278.333,0.0059,,12197.3077,,12197.3077,-3.5511093301465735e-06,-2.9113878386019346e-10
285,2018-10-31,259.099,-0.0691,,11354.4214,,12197.3077,842.8863192469507,0.06910429251915574
286,2018-11-30,263.9051,0.0185,,11565.0381,,12197.3077,632.2696273384026,0.05183681865616973
287,2018-12-31,240.6983,-0.0879,,10548.0524,,12197.3077,1649.2552773922926,0.13521469802654013
288,2019-01-31,259.97,0.0,,10548.0524,,12197.3077,1649.2552773922926,0.13521469802654013
289,2019-02-28,268.3971,0.0324,,10889.9761,,12197.3077,1307.3315983012253,0.10718198068424767
290,2019-03-29,273.2495,0.0181,,11086.8549,,12197.3077,1110.4527800502437,0.09104081059218042
291,2019-04-30,284.4124,0.0409,,11539.7801,,12197.3077,657.5275967589314,0.053907600999434604
292,2019-05-31,266.2751,-0.0638,,10803.8748,,12197.3077,1393.4328989026708,0.11424102213168491
293,2019-06-28,284.8058,0.0696,,11555.7436,,12197.3077,641.5641186752946,0.052598830369368695
294,2019-07-31,289.1119,0.0151,,11730.4601,,12197.3077,466.8475860288727,0.03827464203669083
295,2019-08-30,284.2712,-0.0167,,11534.0519,,12197.3077,663.2557875108814,0.05437722846910564
296,2019-09-30,289.8085,0.0195,,11758.723,,12197.3077,438.5847366617145,0.03595750369253327
297,2019-10-31,296.2146,0.0221,,12018.6455,,12197.3077,178.66216147157138,0.014647671917924264
298,2019-11-29,306.937,0.0362,,12453.6989,,12453.6989,2.677644806681201e-05,2.1500799306149926e-09
299,2019-12-31,315.8485,0.029,,12815.2738,,12815.2738,-1.7262731489608996e-05,-1.3470435169016049e-09
300,2020-01-31,315.7209,-0.0004,,12810.0977,,12815.2738,5.17610153703572,0.00040390097143579715
301,2020-02-28,290.7266,-0.0792,,11795.9766,,12815.2738,1019.2972229117859,0.07953768595344297
302,2020-03-31,254.4897,-0.1246,,10325.6962,,12815.2738,2489.577590288618,0.19426643777900537
303,2020-04-30,286.8057,0.0,,10325.6962,,12815.2738,2489.577590288618,0.19426643777900537
304,2020-05-29,300.4707,0.0476,,10817.6669,,12815.2738,1997.6069363981405,0.15587703919350832
305,2020-06-30,305.8073,0.0178,,11009.7986,,12815.2738,1805.4752432936712,0.14088464058361913
306,2020-07-31,323.817,0.0589,,11658.1899,,12815.2738,1157.083941601395,0.09028944364820321
307,2020-08-31,346.4183,0.0698,,12471.8924,,12815.2738,343.38142147316285,0.0267947003577218
308,2020-09-30,333.4629,-0.0374,,12005.4647,,12815.2738,809.8090889606356,0.06319093150866863
309,2020-10-30,325.1484,-0.0249,,11706.1257,,12815.2738,1109.148066944419,0.0865489168826357
310,2020-11-30,360.5171,0.1088,,12979.4815,,12979.4815,1.8679298591450788e-05,1.4391405844255635e-09
311,2020-12-31,373.88,0.0371,,13460.5789,,13460.5789,-2.0833358576055616e-06,-1.5477312477292945e-10
312,2021-01-29,370.07,-0.0102,,13323.4097,,13460.5789,137.16915812030493,0.010190435280633058
